,Unnamed: 0,Thermal file,Thermal mask file
7562,2454,Scene 3/SyncT/02014.jpg,Scene 3/thermalMasks/02014.jpg
330,330,Scene 1/SyncT/00198.jpg,Scene 1/thermalMasks/00198.jpg
1203,1203,Scene 1/SyncT/01545.jpg,Scene 1/thermalMasks/01545.jpg
144,144,Scene 1/SyncT/00107.jpg,Scene 1/thermalMasks/00107.jpg
1530,1530,Scene 1/SyncT/01718.jpg,Scene 1/thermalMasks/01718.jpg
2494,2494,Scene 1/SyncT/02200.jpg,Scene 1/thermalMasks/02200.jpg
6162,1054,Scene 3/SyncT/00985.jpg,Scene 3/thermalMasks/00985.jpg
6431,1323,Scene 3/SyncT/01119.jpg,Scene 3/thermalMasks/01119.jpg
2200,2200,Scene 1/SyncT/02053.jpg,Scene 1/thermalMasks/02053.jpg
1028,1028,Scene 1/SyncT/01370.jpg,Scene 1/thermalMasks/01370.jpg
5352,244,Scene 3/SyncT/00220.jpg,Scene 3/thermalMasks/00220.jpg
4047,779,Scene 2/SyncT/00859.jpg,Scene 2/thermalMasks/00859.jpg
2626,2626,Scene 1/SyncT/02266.jpg,Scene 1/thermalMasks/02266.jpg
7234,2126,Scene 3/SyncT/01686.jpg,Scene 3/thermalMasks/01686.jpg
3426,158,Scene 2/SyncT/00336.jpg,Scene 2/thermalMasks/00336.jpg
2486,2486,Scene 1/SyncT/02196.jpg,Scene 1/thermalMasks/02196.jpg
467,467,Scene 1/SyncT/00266.jpg,Scene 1/thermalMasks/00266.jpg
4249,981,Scene 2/SyncT/01034.jpg,Scene 2/thermalMasks/01034.jpg
1397,1397,Scene 1/SyncT/01651.jpg,Scene 1/thermalMasks/01651.jpg
1005,1005,Scene 1/SyncT/01347.jpg,Scene 1/thermalMasks/01347.jpg
2909,2909,Scene 1/SyncT/00288.jpg,Scene 1/thermalMasks/00288.jpg
5884,776,Scene 3/SyncT/00890.jpg,Scene 3/thermalMasks/00890.jpg
7456,2348,Scene 3/SyncT/01908.jpg,Scene 3/thermalMasks/01908.jpg
1080,1080,Scene 1/SyncT/01422.jpg,Scene 1/thermalMasks/01422.jpg
7735,2627,Scene 3/SyncT/02187.jpg,Scene 3/thermalMasks/02187.jpg
2114,2114,Scene 1/SyncT/02010.jpg,Scene 1/thermalMasks/02010.jpg
5552,444,Scene 3/SyncT/00779.jpg,Scene 3/thermalMasks/00779.jpg
6101,993,Scene 3/SyncT/00963.jpg,Scene 3/thermalMasks/00963.jpg
5789,681,Scene 3/SyncT/00859.jpg,Scene 3/thermalMasks/00859.jpg
2522,2522,Scene 1/SyncT/02214.jpg,Scene 1/thermalMasks/02214.jpg
4763,1495,Scene 2/SyncT/01793.jpg,Scene 2/thermalMasks/01793.jpg
3681,413,Scene 2/SyncT/00513.jpg,Scene 2/thermalMasks/00513.jpg
4134,866,Scene 2/SyncT/00946.jpg,Scene 2/thermalMasks/00946.jpg
4204,936,Scene 2/SyncT/01012.jpg,Scene 2/thermalMasks/01012.jpg
3701,433,Scene 2/SyncT/00523.jpg,Scene 2/thermalMasks/00523.jpg
751,751,Scene 1/SyncT/00542.jpg,Scene 1/thermalMasks/00542.jpg
7648,2540,Scene 3/SyncT/02100.jpg,Scene 3/thermalMasks/02100.jpg
2960,2960,Scene 1/SyncT/00339.jpg,Scene 1/thermalMasks/00339.jpg
4554,1286,Scene 2/SyncT/01584.jpg,Scene 2/thermalMasks/01584.jpg
6241,1133,Scene 3/SyncT/01024.jpg,Scene 3/thermalMasks/01024.jpg
4602,1334,Scene 2/SyncT/01632.jpg,Scene 2/thermalMasks/01632.jpg
6062,954,Scene 3/SyncT/00950.jpg,Scene 3/thermalMasks/00950.jpg
6290,1182,Scene 3/SyncT/01049.jpg,Scene 3/thermalMasks/01049.jpg
6583,1475,Scene 3/SyncT/01195.jpg,Scene 3/thermalMasks/01195.jpg
4803,1535,Scene 2/SyncT/01820.jpg,Scene 2/thermalMasks/01820.jpg
1350,1350,Scene 1/SyncT/01628.jpg,Scene 1/thermalMasks/01628.jpg
5580,472,Scene 3/SyncT/00789.jpg,Scene 3/thermalMasks/00789.jpg
424,424,Scene 1/SyncT/00245.jpg,Scene 1/thermalMasks/00245.jpg
5820,712,Scene 3/SyncT/00869.jpg,Scene 3/thermalMasks/00869.jpg
4076,808,Scene 2/SyncT/00888.jpg,Scene 2/thermalMasks/00888.jpg
1050,1050,Scene 1/SyncT/01392.jpg,Scene 1/thermalMasks/01392.jpg
16,16,Scene 1/SyncT/00059.jpg,Scene 1/thermalMasks/00059.jpg
5753,645,Scene 3/SyncT/00847.jpg,Scene 3/thermalMasks/00847.jpg
4330,1062,Scene 2/SyncT/01229.jpg,Scene 2/thermalMasks/01229.jpg
3082,3082,Scene 1/SyncT/00461.jpg,Scene 1/thermalMasks/00461.jpg
928,928,Scene 1/SyncT/01282.jpg,Scene 1/thermalMasks/01282.jpg
3517,249,Scene 2/SyncT/00381.jpg,Scene 2/thermalMasks/00381.jpg
4727,1459,Scene 2/SyncT/01757.jpg,Scene 2/thermalMasks/01757.jpg
958,958,Scene 1/SyncT/01300.jpg,Scene 1/thermalMasks/01300.jpg
4913,1645,Scene 2/SyncT/01912.jpg,Scene 2/thermalMasks/01912.jpg
7532,2424,Scene 3/SyncT/01984.jpg,Scene 3/thermalMasks/01984.jpg
2079,2079,Scene 1/SyncT/01992.jpg,Scene 1/thermalMasks/01992.jpg
7848,2740,Scene 3/SyncT/02300.jpg,Scene 3/thermalMasks/02300.jpg
5615,507,Scene 3/SyncT/00801.jpg,Scene 3/thermalMasks/00801.jpg
7522,2414,Scene 3/SyncT/01974.jpg,Scene 3/thermalMasks/01974.jpg
7095,1987,Scene 3/SyncT/01547.jpg,Scene 3/thermalMasks/01547.jpg
3799,531,Scene 2/SyncT/00611.jpg,Scene 2/thermalMasks/00611.jpg
3624,356,Scene 2/SyncT/00484.jpg,Scene 2/thermalMasks/00484.jpg
6099,991,Scene 3/SyncT/00962.jpg,Scene 3/thermalMasks/00962.jpg
7225,2117,Scene 3/SyncT/01677.jpg,Scene 3/thermalMasks/01677.jpg
4434,1166,Scene 2/SyncT/01333.jpg,Scene 2/thermalMasks/01333.jpg
5678,570,Scene 3/SyncT/00822.jpg,Scene 3/thermalMasks/00822.jpg
4015,747,Scene 2/SyncT/00827.jpg,Scene 2/thermalMasks/00827.jpg
7773,2665,Scene 3/SyncT/02225.jpg,Scene 3/thermalMasks/02225.jpg
6015,907,Scene 3/SyncT/00934.jpg,Scene 3/thermalMasks/00934.jpg
5413,305,Scene 3/SyncT/00251.jpg,Scene 3/thermalMasks/00251.jpg
2516,2516,Scene 1/SyncT/02211.jpg,Scene 1/thermalMasks/02211.jpg
6054,946,Scene 3/SyncT/00947.jpg,Scene 3/thermalMasks/00947.jpg
1022,1022,Scene 1/SyncT/01364.jpg,Scene 1/thermalMasks/01364.jpg
7874,2766,Scene 3/SyncT/02326.jpg,Scene 3/thermalMasks/02326.jpg
7115,2007,Scene 3/SyncT/01567.jpg,Scene 3/thermalMasks/01567.jpg
454,454,Scene 1/SyncT/00260.jpg,Scene 1/thermalMasks/00260.jpg
6003,895,Scene 3/SyncT/00930.jpg,Scene 3/thermalMasks/00930.jpg
6010,902,Scene 3/SyncT/00932.jpg,Scene 3/thermalMasks/00932.jpg
7217,2109,Scene 3/SyncT/01669.jpg,Scene 3/thermalMasks/01669.jpg
1166,1166,Scene 1/SyncT/01508.jpg,Scene 1/thermalMasks/01508.jpg
1348,1348,Scene 1/SyncT/01627.jpg,Scene 1/thermalMasks/01627.jpg
5783,675,Scene 3/SyncT/00857.jpg,Scene 3/thermalMasks/00857.jpg
3023,3023,Scene 1/SyncT/00402.jpg,Scene 1/thermalMasks/00402.jpg
6318,1210,Scene 3/SyncT/01063.jpg,Scene 3/thermalMasks/01063.jpg
3340,72,Scene 2/SyncT/00286.jpg,Scene 2/thermalMasks/00286.jpg
5609,501,Scene 3/SyncT/00799.jpg,Scene 3/thermalMasks/00799.jpg
3580,312,Scene 2/SyncT/00441.jpg,Scene 2/thermalMasks/00441.jpg
2229,2229,Scene 1/SyncT/02067.jpg,Scene 1/thermalMasks/02067.jpg
2385,2385,Scene 1/SyncT/02145.jpg,Scene 1/thermalMasks/02145.jpg
1599,1599,Scene 1/SyncT/01752.jpg,Scene 1/thermalMasks/01752.jpg
4997,1729,Scene 2/SyncT/01996.jpg,Scene 2/thermalMasks/01996.jpg
5393,285,Scene 3/SyncT/00241.jpg,Scene 3/thermalMasks/00241.jpg
6696,1588,Scene 3/SyncT/01252.jpg,Scene 3/thermalMasks/01252.jpg
7738,2630,Scene 3/SyncT/02190.jpg,Scene 3/thermalMasks/02190.jpg
3566,298,Scene 2/SyncT/00427.jpg,Scene 2/thermalMasks/00427.jpg
5335,227,Scene 3/SyncT/00212.jpg,Scene 3/thermalMasks/00212.jpg
4912,1644,Scene 2/SyncT/01911.jpg,Scene 2/thermalMasks/01911.jpg
1068,1068,Scene 1/SyncT/01410.jpg,Scene 1/thermalMasks/01410.jpg
7163,2055,Scene 3/SyncT/01615.jpg,Scene 3/thermalMasks/01615.jpg
1519,1519,Scene 1/SyncT/01712.jpg,Scene 1/thermalMasks/01712.jpg
796,796,Scene 1/SyncT/00587.jpg,Scene 1/thermalMasks/00587.jpg
7534,2426,Scene 3/SyncT/01986.jpg,Scene 3/thermalMasks/01986.jpg
2254,2254,Scene 1/SyncT/02080.jpg,Scene 1/thermalMasks/02080.jpg
2002,2002,Scene 1/SyncT/01954.jpg,Scene 1/thermalMasks/01954.jpg
498,498,Scene 1/SyncT/00289.jpg,Scene 1/thermalMasks/00289.jpg
4500,1232,Scene 2/SyncT/01530.jpg,Scene 2/thermalMasks/01530.jpg
3623,355,Scene 2/SyncT/00484.jpg,Scene 2/thermalMasks/00484.jpg
3067,3067,Scene 1/SyncT/00446.jpg,Scene 1/thermalMasks/00446.jpg
3053,3053,Scene 1/SyncT/00432.jpg,Scene 1/thermalMasks/00432.jpg
7399,2291,Scene 3/SyncT/01851.jpg,Scene 3/thermalMasks/01851.jpg
3642,374,Scene 2/SyncT/00493.jpg,Scene 2/thermalMasks/00493.jpg
4168,900,Scene 2/SyncT/00980.jpg,Scene 2/thermalMasks/00980.jpg
5292,184,Scene 3/SyncT/00194.jpg,Scene 3/thermalMasks/00194.jpg
6210,1102,Scene 3/SyncT/01009.jpg,Scene 3/thermalMasks/01009.jpg
7422,2314,Scene 3/SyncT/01874.jpg,Scene 3/thermalMasks/01874.jpg
4749,1481,Scene 2/SyncT/01779.jpg,Scene 2/thermalMasks/01779.jpg
93,93,Scene 1/SyncT/00090.jpg,Scene 1/thermalMasks/00090.jpg
5891,783,Scene 3/SyncT/00893.jpg,Scene 3/thermalMasks/00893.jpg
4382,1114,Scene 2/SyncT/01281.jpg,Scene 2/thermalMasks/01281.jpg
969,969,Scene 1/SyncT/01311.jpg,Scene 1/thermalMasks/01311.jpg
7205,2097,Scene 3/SyncT/01657.jpg,Scene 3/thermalMasks/01657.jpg
3254,3254,Scene 1/SyncT/01232.jpg,Scene 1/thermalMasks/01232.jpg
979,979,Scene 1/SyncT/01321.jpg,Scene 1/thermalMasks/01321.jpg
6347,1239,Scene 3/SyncT/01077.jpg,Scene 3/thermalMasks/01077.jpg
813,813,Scene 1/SyncT/01203.jpg,Scene 1/thermalMasks/01203.jpg
2012,2012,Scene 1/SyncT/01959.jpg,Scene 1/thermalMasks/01959.jpg
4450,1182,Scene 2/SyncT/01349.jpg,Scene 2/thermalMasks/01349.jpg
7578,2470,Scene 3/SyncT/02030.jpg,Scene 3/thermalMasks/02030.jpg
5058,1790,Scene 2/SyncT/02057.jpg,Scene 2/thermalMasks/02057.jpg
1153,1153,Scene 1/SyncT/01495.jpg,Scene 1/thermalMasks/01495.jpg
5367,259,Scene 3/SyncT/00228.jpg,Scene 3/thermalMasks/00228.jpg
838,838,Scene 1/SyncT/01228.jpg,Scene 1/thermalMasks/01228.jpg
1466,1466,Scene 1/SyncT/01686.jpg,Scene 1/thermalMasks/01686.jpg
5496,388,Scene 3/SyncT/00292.jpg,Scene 3/thermalMasks/00292.jpg
2601,2601,Scene 1/SyncT/02253.jpg,Scene 1/thermalMasks/02253.jpg
5361,253,Scene 3/SyncT/00225.jpg,Scene 3/thermalMasks/00225.jpg
610,610,Scene 1/SyncT/00401.jpg,Scene 1/thermalMasks/00401.jpg
6867,1759,Scene 3/SyncT/01337.jpg,Scene 3/thermalMasks/01337.jpg
3629,361,Scene 2/SyncT/00487.jpg,Scene 2/thermalMasks/00487.jpg
3978,710,Scene 2/SyncT/00790.jpg,Scene 2/thermalMasks/00790.jpg
800,800,Scene 1/SyncT/00591.jpg,Scene 1/thermalMasks/00591.jpg
7583,2475,Scene 3/SyncT/02035.jpg,Scene 3/thermalMasks/02035.jpg
2417,2417,Scene 1/SyncT/02161.jpg,Scene 1/thermalMasks/02161.jpg
860,860,Scene 1/SyncT/01248.jpg,Scene 1/thermalMasks/01248.jpg
6814,1706,Scene 3/SyncT/01311.jpg,Scene 3/thermalMasks/01311.jpg
4503,1235,Scene 2/SyncT/01533.jpg,Scene 2/thermalMasks/01533.jpg
1590,1590,Scene 1/SyncT/01748.jpg,Scene 1/thermalMasks/01748.jpg
1133,1133,Scene 1/SyncT/01475.jpg,Scene 1/thermalMasks/01475.jpg
4724,1456,Scene 2/SyncT/01754.jpg,Scene 2/thermalMasks/01754.jpg
2351,2351,Scene 1/SyncT/02128.jpg,Scene 1/thermalMasks/02128.jpg
2701,2701,Scene 1/SyncT/02303.jpg,Scene 1/thermalMasks/02303.jpg
2938,2938,Scene 1/SyncT/00317.jpg,Scene 1/thermalMasks/00317.jpg
2036,2036,Scene 1/SyncT/01971.jpg,Scene 1/thermalMasks/01971.jpg
5743,635,Scene 3/SyncT/00843.jpg,Scene 3/thermalMasks/00843.jpg
5626,518,Scene 3/SyncT/00804.jpg,Scene 3/thermalMasks/00804.jpg
6595,1487,Scene 3/SyncT/01201.jpg,Scene 3/thermalMasks/01201.jpg
5331,223,Scene 3/SyncT/00210.jpg,Scene 3/thermalMasks/00210.jpg
5008,1740,Scene 2/SyncT/02007.jpg,Scene 2/thermalMasks/02007.jpg
2864,2864,Scene 1/SyncT/02385.jpg,Scene 1/thermalMasks/02385.jpg
7126,2018,Scene 3/SyncT/01578.jpg,Scene 3/thermalMasks/01578.jpg
5948,840,Scene 3/SyncT/00912.jpg,Scene 3/thermalMasks/00912.jpg
3652,384,Scene 2/SyncT/00498.jpg,Scene 2/thermalMasks/00498.jpg
1003,1003,Scene 1/SyncT/01345.jpg,Scene 1/thermalMasks/01345.jpg
4049,781,Scene 2/SyncT/00861.jpg,Scene 2/thermalMasks/00861.jpg
649,649,Scene 1/SyncT/00440.jpg,Scene 1/thermalMasks/00440.jpg
5899,791,Scene 3/SyncT/00895.jpg,Scene 3/thermalMasks/00895.jpg
2579,2579,Scene 1/SyncT/02242.jpg,Scene 1/thermalMasks/02242.jpg
1368,1368,Scene 1/SyncT/01637.jpg,Scene 1/thermalMasks/01637.jpg
1542,1542,Scene 1/SyncT/01724.jpg,Scene 1/thermalMasks/01724.jpg
6756,1648,Scene 3/SyncT/01282.jpg,Scene 3/thermalMasks/01282.jpg
3508,240,Scene 2/SyncT/00377.jpg,Scene 2/thermalMasks/00377.jpg
6151,1043,Scene 3/SyncT/00978.jpg,Scene 3/thermalMasks/00978.jpg
7763,2655,Scene 3/SyncT/02215.jpg,Scene 3/thermalMasks/02215.jpg
2264,2264,Scene 1/SyncT/02085.jpg,Scene 1/thermalMasks/02085.jpg
7453,2345,Scene 3/SyncT/01905.jpg,Scene 3/thermalMasks/01905.jpg
3256,3256,Scene 1/SyncT/01234.jpg,Scene 1/thermalMasks/01234.jpg
5917,809,Scene 3/SyncT/00901.jpg,Scene 3/thermalMasks/00901.jpg
7253,2145,Scene 3/SyncT/01705.jpg,Scene 3/thermalMasks/01705.jpg
1427,1427,Scene 1/SyncT/01666.jpg,Scene 1/thermalMasks/01666.jpg
7092,1984,Scene 3/SyncT/01544.jpg,Scene 3/thermalMasks/01544.jpg
4569,1301,Scene 2/SyncT/01599.jpg,Scene 2/thermalMasks/01599.jpg
6305,1197,Scene 3/SyncT/01056.jpg,Scene 3/thermalMasks/01056.jpg
5316,208,Scene 3/SyncT/00202.jpg,Scene 3/thermalMasks/00202.jpg
7870,2762,Scene 3/SyncT/02322.jpg,Scene 3/thermalMasks/02322.jpg
2731,2731,Scene 1/SyncT/02318.jpg,Scene 1/thermalMasks/02318.jpg
4431,1163,Scene 2/SyncT/01330.jpg,Scene 2/thermalMasks/01330.jpg
4613,1345,Scene 2/SyncT/01643.jpg,Scene 2/thermalMasks/01643.jpg
2499,2499,Scene 1/SyncT/02202.jpg,Scene 1/thermalMasks/02202.jpg
3544,276,Scene 2/SyncT/00405.jpg,Scene 2/thermalMasks/00405.jpg
938,938,Scene 1/SyncT/01287.jpg,Scene 1/thermalMasks/01287.jpg
4348,1080,Scene 2/SyncT/01247.jpg,Scene 2/thermalMasks/01247.jpg
1323,1323,Scene 1/SyncT/01614.jpg,Scene 1/thermalMasks/01614.jpg
4489,1221,Scene 2/SyncT/01388.jpg,Scene 2/thermalMasks/01388.jpg
3299,31,Scene 2/SyncT/00245.jpg,Scene 2/thermalMasks/00245.jpg
5909,801,Scene 3/SyncT/00899.jpg,Scene 3/thermalMasks/00899.jpg
2143,2143,Scene 1/SyncT/02024.jpg,Scene 1/thermalMasks/02024.jpg
6909,1801,Scene 3/SyncT/01361.jpg,Scene 3/thermalMasks/01361.jpg
2862,2862,Scene 1/SyncT/02384.jpg,Scene 1/thermalMasks/02384.jpg
4918,1650,Scene 2/SyncT/01917.jpg,Scene 2/thermalMasks/01917.jpg
3956,688,Scene 2/SyncT/00768.jpg,Scene 2/thermalMasks/00768.jpg
59,59,Scene 1/SyncT/00079.jpg,Scene 1/thermalMasks/00079.jpg
678,678,Scene 1/SyncT/00469.jpg,Scene 1/thermalMasks/00469.jpg
3375,107,Scene 2/SyncT/00310.jpg,Scene 2/thermalMasks/00310.jpg
7322,2214,Scene 3/SyncT/01774.jpg,Scene 3/thermalMasks/01774.jpg
4125,857,Scene 2/SyncT/00937.jpg,Scene 2/thermalMasks/00937.jpg
6048,940,Scene 3/SyncT/00945.jpg,Scene 3/thermalMasks/00945.jpg
7423,2315,Scene 3/SyncT/01875.jpg,Scene 3/thermalMasks/01875.jpg
4504,1236,Scene 2/SyncT/01534.jpg,Scene 2/thermalMasks/01534.jpg
1791,1791,Scene 1/SyncT/01848.jpg,Scene 1/thermalMasks/01848.jpg
1895,1895,Scene 1/SyncT/01900.jpg,Scene 1/thermalMasks/01900.jpg
6873,1765,Scene 3/SyncT/01340.jpg,Scene 3/thermalMasks/01340.jpg
3650,382,Scene 2/SyncT/00497.jpg,Scene 2/thermalMasks/00497.jpg
1264,1264,Scene 1/SyncT/01585.jpg,Scene 1/thermalMasks/01585.jpg
2389,2389,Scene 1/SyncT/02147.jpg,Scene 1/thermalMasks/02147.jpg
574,574,Scene 1/SyncT/00365.jpg,Scene 1/thermalMasks/00365.jpg
2317,2317,Scene 1/SyncT/02111.jpg,Scene 1/thermalMasks/02111.jpg
3141,3141,Scene 1/SyncT/00520.jpg,Scene 1/thermalMasks/00520.jpg
5618,510,Scene 3/SyncT/00802.jpg,Scene 3/thermalMasks/00802.jpg
6710,1602,Scene 3/SyncT/01259.jpg,Scene 3/thermalMasks/01259.jpg
3106,3106,Scene 1/SyncT/00485.jpg,Scene 1/thermalMasks/00485.jpg
4436,1168,Scene 2/SyncT/01335.jpg,Scene 2/thermalMasks/01335.jpg
7406,2298,Scene 3/SyncT/01858.jpg,Scene 3/thermalMasks/01858.jpg
739,739,Scene 1/SyncT/00530.jpg,Scene 1/thermalMasks/00530.jpg
5263,155,Scene 3/SyncT/00185.jpg,Scene 3/thermalMasks/00185.jpg
6458,1350,Scene 3/SyncT/01133.jpg,Scene 3/thermalMasks/01133.jpg
3028,3028,Scene 1/SyncT/00407.jpg,Scene 1/thermalMasks/00407.jpg
769,769,Scene 1/SyncT/00560.jpg,Scene 1/thermalMasks/00560.jpg
4784,1516,Scene 2/SyncT/01810.jpg,Scene 2/thermalMasks/01810.jpg
7687,2579,Scene 3/SyncT/02139.jpg,Scene 3/thermalMasks/02139.jpg
6149,1041,Scene 3/SyncT/00976.jpg,Scene 3/thermalMasks/00976.jpg
1934,1934,Scene 1/SyncT/01920.jpg,Scene 1/thermalMasks/01920.jpg
6175,1067,Scene 3/SyncT/00991.jpg,Scene 3/thermalMasks/00991.jpg
5021,1753,Scene 2/SyncT/02020.jpg,Scene 2/thermalMasks/02020.jpg
953,953,Scene 1/SyncT/01295.jpg,Scene 1/thermalMasks/01295.jpg
4854,1586,Scene 2/SyncT/01853.jpg,Scene 2/thermalMasks/01853.jpg
570,570,Scene 1/SyncT/00361.jpg,Scene 1/thermalMasks/00361.jpg
802,802,Scene 1/SyncT/00593.jpg,Scene 1/thermalMasks/00593.jpg
5939,831,Scene 3/SyncT/00909.jpg,Scene 3/thermalMasks/00909.jpg
6227,1119,Scene 3/SyncT/01017.jpg,Scene 3/thermalMasks/01017.jpg
3480,212,Scene 2/SyncT/00363.jpg,Scene 2/thermalMasks/00363.jpg
4264,996,Scene 2/SyncT/01042.jpg,Scene 2/thermalMasks/01042.jpg
3444,176,Scene 2/SyncT/00345.jpg,Scene 2/thermalMasks/00345.jpg
3647,379,Scene 2/SyncT/00496.jpg,Scene 2/thermalMasks/00496.jpg
4312,1044,Scene 2/SyncT/01211.jpg,Scene 2/thermalMasks/01211.jpg
6005,897,Scene 3/SyncT/00931.jpg,Scene 3/thermalMasks/00931.jpg
7795,2687,Scene 3/SyncT/02247.jpg,Scene 3/thermalMasks/02247.jpg
2205,2205,Scene 1/SyncT/02055.jpg,Scene 1/thermalMasks/02055.jpg
7241,2133,Scene 3/SyncT/01693.jpg,Scene 3/thermalMasks/01693.jpg
3154,3154,Scene 1/SyncT/00533.jpg,Scene 1/thermalMasks/00533.jpg
3875,607,Scene 2/SyncT/00687.jpg,Scene 2/thermalMasks/00687.jpg
4795,1527,Scene 2/SyncT/01816.jpg,Scene 2/thermalMasks/01816.jpg
903,903,Scene 1/SyncT/01269.jpg,Scene 1/thermalMasks/01269.jpg
6544,1436,Scene 3/SyncT/01176.jpg,Scene 3/thermalMasks/01176.jpg
6545,1437,Scene 3/SyncT/01176.jpg,Scene 3/thermalMasks/01176.jpg
856,856,Scene 1/SyncT/01245.jpg,Scene 1/thermalMasks/01245.jpg
4065,797,Scene 2/SyncT/00877.jpg,Scene 2/thermalMasks/00877.jpg
3815,547,Scene 2/SyncT/00627.jpg,Scene 2/thermalMasks/00627.jpg
2464,2464,Scene 1/SyncT/02185.jpg,Scene 1/thermalMasks/02185.jpg
2211,2211,Scene 1/SyncT/02058.jpg,Scene 1/thermalMasks/02058.jpg
6528,1420,Scene 3/SyncT/01168.jpg,Scene 3/thermalMasks/01168.jpg
1867,1867,Scene 1/SyncT/01886.jpg,Scene 1/thermalMasks/01886.jpg
3533,265,Scene 2/SyncT/00394.jpg,Scene 2/thermalMasks/00394.jpg
2825,2825,Scene 1/SyncT/02365.jpg,Scene 1/thermalMasks/02365.jpg
1135,1135,Scene 1/SyncT/01477.jpg,Scene 1/thermalMasks/01477.jpg
2642,2642,Scene 1/SyncT/02274.jpg,Scene 1/thermalMasks/02274.jpg
780,780,Scene 1/SyncT/00571.jpg,Scene 1/thermalMasks/00571.jpg
2973,2973,Scene 1/SyncT/00352.jpg,Scene 1/thermalMasks/00352.jpg
2347,2347,Scene 1/SyncT/02126.jpg,Scene 1/thermalMasks/02126.jpg
3933,665,Scene 2/SyncT/00745.jpg,Scene 2/thermalMasks/00745.jpg
571,571,Scene 1/SyncT/00362.jpg,Scene 1/thermalMasks/00362.jpg
2113,2113,Scene 1/SyncT/02009.jpg,Scene 1/thermalMasks/02009.jpg
2846,2846,Scene 1/SyncT/02376.jpg,Scene 1/thermalMasks/02376.jpg
5686,578,Scene 3/SyncT/00824.jpg,Scene 3/thermalMasks/00824.jpg
6766,1658,Scene 3/SyncT/01287.jpg,Scene 3/thermalMasks/01287.jpg
1442,1442,Scene 1/SyncT/01674.jpg,Scene 1/thermalMasks/01674.jpg
7413,2305,Scene 3/SyncT/01865.jpg,Scene 3/thermalMasks/01865.jpg
4245,977,Scene 2/SyncT/01032.jpg,Scene 2/thermalMasks/01032.jpg
2865,2865,Scene 1/SyncT/02385.jpg,Scene 1/thermalMasks/02385.jpg
5561,453,Scene 3/SyncT/00784.jpg,Scene 3/thermalMasks/00784.jpg
7191,2083,Scene 3/SyncT/01643.jpg,Scene 3/thermalMasks/01643.jpg
7756,2648,Scene 3/SyncT/02208.jpg,Scene 3/thermalMasks/02208.jpg
4473,1205,Scene 2/SyncT/01372.jpg,Scene 2/thermalMasks/01372.jpg
1489,1489,Scene 1/SyncT/01697.jpg,Scene 1/thermalMasks/01697.jpg
4397,1129,Scene 2/SyncT/01296.jpg,Scene 2/thermalMasks/01296.jpg
7173,2065,Scene 3/SyncT/01625.jpg,Scene 3/thermalMasks/01625.jpg
3024,3024,Scene 1/SyncT/00403.jpg,Scene 1/thermalMasks/00403.jpg
4513,1245,Scene 2/SyncT/01543.jpg,Scene 2/thermalMasks/01543.jpg
4010,742,Scene 2/SyncT/00822.jpg,Scene 2/thermalMasks/00822.jpg
3460,192,Scene 2/SyncT/00353.jpg,Scene 2/thermalMasks/00353.jpg
184,184,Scene 1/SyncT/00125.jpg,Scene 1/thermalMasks/00125.jpg
1991,1991,Scene 1/SyncT/01948.jpg,Scene 1/thermalMasks/01948.jpg
4553,1285,Scene 2/SyncT/01583.jpg,Scene 2/thermalMasks/01583.jpg
1401,1401,Scene 1/SyncT/01653.jpg,Scene 1/thermalMasks/01653.jpg
2571,2571,Scene 1/SyncT/02238.jpg,Scene 1/thermalMasks/02238.jpg
6071,963,Scene 3/SyncT/00953.jpg,Scene 3/thermalMasks/00953.jpg
5547,439,Scene 3/SyncT/00777.jpg,Scene 3/thermalMasks/00777.jpg
4570,1302,Scene 2/SyncT/01600.jpg,Scene 2/thermalMasks/01600.jpg
5532,424,Scene 3/SyncT/00769.jpg,Scene 3/thermalMasks/00769.jpg
7246,2138,Scene 3/SyncT/01698.jpg,Scene 3/thermalMasks/01698.jpg
6942,1834,Scene 3/SyncT/01394.jpg,Scene 3/thermalMasks/01394.jpg
7104,1996,Scene 3/SyncT/01556.jpg,Scene 3/thermalMasks/01556.jpg
344,344,Scene 1/SyncT/00205.jpg,Scene 1/thermalMasks/00205.jpg
3370,102,Scene 2/SyncT/00308.jpg,Scene 2/thermalMasks/00308.jpg
6517,1409,Scene 3/SyncT/01162.jpg,Scene 3/thermalMasks/01162.jpg
2511,2511,Scene 1/SyncT/02208.jpg,Scene 1/thermalMasks/02208.jpg
471,471,Scene 1/SyncT/00268.jpg,Scene 1/thermalMasks/00268.jpg
1346,1346,Scene 1/SyncT/01626.jpg,Scene 1/thermalMasks/01626.jpg
6876,1768,Scene 3/SyncT/01342.jpg,Scene 3/thermalMasks/01342.jpg
5250,142,Scene 3/SyncT/00180.jpg,Scene 3/thermalMasks/00180.jpg
656,656,Scene 1/SyncT/00447.jpg,Scene 1/thermalMasks/00447.jpg
1856,1856,Scene 1/SyncT/01881.jpg,Scene 1/thermalMasks/01881.jpg
103,103,Scene 1/SyncT/00094.jpg,Scene 1/thermalMasks/00094.jpg
5364,256,Scene 3/SyncT/00226.jpg,Scene 3/thermalMasks/00226.jpg
380,380,Scene 1/SyncT/00223.jpg,Scene 1/thermalMasks/00223.jpg
5826,718,Scene 3/SyncT/00871.jpg,Scene 3/thermalMasks/00871.jpg
